"id","byear","time","attend","AgeMon"
1,1981,2000,1,231
1,1981,2001,6,243
1,1981,2002,2,256
1,1981,2003,1,266
1,1981,2004,1,279
1,1981,2005,1,290
1,1981,2006,1,302
1,1981,2007,1,313
1,1981,2008,1,325
1,1981,2009,1,337
1,1981,2010,1,350
2,1982,2000,2,221
2,1982,2001,2,232
2,1982,2002,1,245
2,1982,2003,1,256
2,1982,2004,2,268
2,1982,2005,2,284
2,1982,2006,NA,NA
2,1982,2007,NA,NA
2,1982,2008,3,318
2,1982,2009,1,330
2,1982,2010,2,344
3,1983,2000,3,210
3,1983,2001,2,222
3,1983,2002,2,232
3,1983,2003,2,249
3,1983,2004,1,255
3,1983,2005,NA,NA
3,1983,2006,NA,NA
3,1983,2007,NA,NA
3,1983,2008,NA,NA
3,1983,2009,6,317
3,1983,2010,NA,NA
4,1981,2000,2,238
4,1981,2001,1,251
4,1981,2002,3,262
4,1981,2003,1,276
4,1981,2004,2,287
4,1981,2005,2,297
4,1981,2006,2,309
4,1981,2007,2,320
4,1981,2008,2,336
4,1981,2009,1,344
4,1981,2010,2,357
5,1982,2000,3,218
5,1982,2001,3,234
5,1982,2002,3,243
5,1982,2003,2,255
5,1982,2004,1,266
5,1982,2005,2,277
5,1982,2006,1,289
5,1982,2007,1,300
5,1982,2008,4,312
5,1982,2009,3,323
5,1982,2010,2,338
6,1982,2000,2,229
6,1982,2001,3,242
6,1982,2002,2,251
6,1982,2003,7,266
6,1982,2004,7,278
6,1982,2005,2,290
6,1982,2006,7,302
6,1982,2007,7,310
6,1982,2008,7,323
6,1982,2009,7,334
6,1982,2010,7,346
7,1983,2000,6,214
7,1983,2001,1,224
7,1983,2002,1,237
7,1983,2003,NA,NA
7,1983,2004,NA,NA
7,1983,2005,1,275
7,1983,2006,1,283
7,1983,2007,NA,NA
7,1983,2008,NA,NA
7,1983,2009,1,319
7,1983,2010,1,332
8,1981,2000,2,234
8,1981,2001,2,246
8,1981,2002,4,258
8,1981,2003,3,273
8,1981,2004,3,282
8,1981,2005,3,295
8,1981,2006,3,307
8,1981,2007,3,318
8,1981,2008,NA,NA
8,1981,2009,3,344
8,1981,2010,NA,NA
9,1982,2000,5,218
9,1982,2001,4,232
9,1982,2002,2,244
9,1982,2003,4,254
9,1982,2004,3,266
9,1982,2005,4,279
9,1982,2006,NA,289
9,1982,2007,2,301
9,1982,2008,3,314
9,1982,2009,3,325
9,1982,2010,5,339
10,1984,2000,6,201
10,1984,2001,6,212
10,1984,2002,6,226
10,1984,2003,6,237
10,1984,2004,6,249
10,1984,2005,6,261
10,1984,2006,6,272
10,1984,2007,4,285
10,1984,2008,4,299
10,1984,2009,2,308
10,1984,2010,NA,NA
11,1982,2000,3,222
11,1982,2001,1,235
11,1982,2002,2,247
11,1982,2003,2,257
11,1982,2004,1,273
11,1982,2005,1,281
11,1982,2006,1,293
11,1982,2007,1,304
11,1982,2008,1,317
11,1982,2009,1,328
11,1982,2010,1,342
12,1981,2000,7,231
12,1981,2001,7,244
12,1981,2002,3,254
12,1981,2003,6,266
12,1981,2004,2,278
12,1981,2005,NA,NA
12,1981,2006,5,306
12,1981,2007,4,314
12,1981,2008,5,328
12,1981,2009,4,337
12,1981,2010,2,350
13,1984,2000,2,193
13,1984,2001,1,204
13,1984,2002,1,218
13,1984,2003,1,228
13,1984,2004,1,240
13,1984,2005,1,253
13,1984,2006,1,265
13,1984,2007,2,281
13,1984,2008,1,291
13,1984,2009,1,302
13,1984,2010,1,313
14,1980,2000,NA,NA
14,1980,2001,NA,NA
14,1980,2002,NA,NA
14,1980,2003,NA,NA
14,1980,2004,NA,NA
14,1980,2005,NA,NA
14,1980,2006,NA,NA
14,1980,2007,NA,NA
14,1980,2008,NA,NA
14,1980,2009,NA,NA
14,1980,2010,NA,NA
15,1983,2000,2,218
15,1983,2001,2,228
15,1983,2002,1,241
15,1983,2003,1,253
15,1983,2004,3,265
15,1983,2005,1,275
15,1983,2006,1,287
15,1983,2007,NA,NA
15,1983,2008,NA,NA
15,1983,2009,2,327
15,1983,2010,2,339
16,1982,2000,1,225
16,1982,2001,3,241
16,1982,2002,5,251
16,1982,2003,1,261
16,1982,2004,1,273
16,1982,2005,1,286
16,1982,2006,3,301
16,1982,2007,1,310
16,1982,2008,2,326
16,1982,2009,1,332
16,1982,2010,2,345
17,1981,2000,1,234
17,1981,2001,NA,NA
17,1981,2002,NA,NA
17,1981,2003,NA,NA
17,1981,2004,1,277
17,1981,2005,NA,NA
17,1981,2006,NA,NA
17,1981,2007,NA,NA
17,1981,2008,NA,NA
17,1981,2009,NA,NA
17,1981,2010,NA,NA
18,1982,2000,2,229
18,1982,2001,NA,NA
18,1982,2002,2,250
18,1982,2003,1,263
18,1982,2004,2,277
18,1982,2005,1,285
18,1982,2006,2,297
18,1982,2007,1,312
18,1982,2008,1,324
18,1982,2009,2,332
18,1982,2010,1,346
19,1984,2000,2,200
19,1984,2001,6,217
19,1984,2002,1,223
19,1984,2003,1,239
19,1984,2004,1,250
19,1984,2005,2,259
19,1984,2006,1,271
19,1984,2007,NA,NA
19,1984,2008,NA,NA
19,1984,2009,1,306
19,1984,2010,NA,321
20,1980,2000,1,242
20,1980,2001,NA,NA
20,1980,2002,2,264
20,1980,2003,3,275
20,1980,2004,2,291
20,1980,2005,NA,NA
20,1980,2006,NA,NA
20,1980,2007,NA,NA
20,1980,2008,NA,NA
20,1980,2009,NA,NA
20,1980,2010,1,360
21,1982,2000,1,220
21,1982,2001,2,233
21,1982,2002,2,246
21,1982,2003,1,255
21,1982,2004,1,267
21,1982,2005,1,280
21,1982,2006,1,292
21,1982,2007,2,303
21,1982,2008,2,314
21,1982,2009,1,325
21,1982,2010,2,340
22,1982,2000,1,221
22,1982,2001,1,233
22,1982,2002,2,248
22,1982,2003,2,261
22,1982,2004,2,274
22,1982,2005,NA,NA
22,1982,2006,NA,NA
22,1982,2007,2,309
22,1982,2008,NA,NA
22,1982,2009,NA,NA
22,1982,2010,2,345
23,1983,2000,1,214
23,1983,2001,5,227
23,1983,2002,3,240
23,1983,2003,5,252
23,1983,2004,2,263
23,1983,2005,2,274
23,1983,2006,4,286
23,1983,2007,2,300
23,1983,2008,4,310
23,1983,2009,1,322
23,1983,2010,6,335
24,1984,2000,1,199
24,1984,2001,1,210
24,1984,2002,1,223
24,1984,2003,1,234
24,1984,2004,2,249
24,1984,2005,1,258
24,1984,2006,1,272
24,1984,2007,1,282
24,1984,2008,1,297
24,1984,2009,1,305
24,1984,2010,1,317
25,1983,2000,5,214
25,1983,2001,7,226
25,1983,2002,7,236
25,1983,2003,2,254
25,1983,2004,7,261
25,1983,2005,5,272
25,1983,2006,7,284
25,1983,2007,5,295
25,1983,2008,7,307
25,1983,2009,7,319
25,1983,2010,7,332
26,1980,2000,1,246
26,1980,2001,2,254
26,1980,2002,1,269
26,1980,2003,1,277
26,1980,2004,4,289
26,1980,2005,8,303
26,1980,2006,1,314
26,1980,2007,1,328
26,1980,2008,NA,341
26,1980,2009,2,348
26,1980,2010,1,362
27,1981,2000,2,237
27,1981,2001,2,247
27,1981,2002,2,259
27,1981,2003,4,273
27,1981,2004,2,283
27,1981,2005,1,294
27,1981,2006,1,308
27,1981,2007,1,317
27,1981,2008,1,329
27,1981,2009,1,341
27,1981,2010,1,354
28,1983,2000,6,205
28,1983,2001,6,217
28,1983,2002,6,229
28,1983,2003,6,241
28,1983,2004,6,253
28,1983,2005,6,265
28,1983,2006,6,279
28,1983,2007,6,289
28,1983,2008,5,301
28,1983,2009,2,311
28,1983,2010,4,325
29,1983,2000,4,217
29,1983,2001,NA,NA
29,1983,2002,NA,NA
29,1983,2003,NA,NA
29,1983,2004,NA,NA
29,1983,2005,NA,NA
29,1983,2006,NA,NA
29,1983,2007,NA,NA
29,1983,2008,NA,NA
29,1983,2009,NA,NA
29,1983,2010,NA,NA
30,1981,2000,NA,NA
30,1981,2001,NA,NA
30,1981,2002,NA,NA
30,1981,2003,NA,NA
30,1981,2004,NA,NA
30,1981,2005,NA,NA
30,1981,2006,NA,NA
30,1981,2007,NA,NA
30,1981,2008,NA,NA
30,1981,2009,NA,NA
30,1981,2010,NA,NA
31,1982,2000,2,224
31,1982,2001,2,234
31,1982,2002,1,245
31,1982,2003,2,258
31,1982,2004,1,268
31,1982,2005,1,280
31,1982,2006,NA,291
31,1982,2007,2,304
31,1982,2008,1,315
31,1982,2009,1,326
31,1982,2010,1,340
32,1981,2000,NA,NA
32,1981,2001,2,246
32,1981,2002,3,257
32,1981,2003,4,273
32,1981,2004,2,283
32,1981,2005,NA,NA
32,1981,2006,NA,NA
32,1981,2007,NA,NA
32,1981,2008,1,332
32,1981,2009,1,340
32,1981,2010,1,353
33,1980,2000,2,240
33,1980,2001,3,253
33,1980,2002,2,265
33,1980,2003,2,275
33,1980,2004,2,287
33,1980,2005,3,301
33,1980,2006,2,311
33,1980,2007,3,323
33,1980,2008,2,335
33,1980,2009,2,346
33,1980,2010,2,359
34,1984,2000,3,193
34,1984,2001,2,204
34,1984,2002,2,217
34,1984,2003,2,229
34,1984,2004,2,239
34,1984,2005,2,251
34,1984,2006,1,263
34,1984,2007,1,274
34,1984,2008,1,287
34,1984,2009,1,299
34,1984,2010,1,310
35,1983,2000,1,216
35,1983,2001,1,227
35,1983,2002,1,239
35,1983,2003,1,250
35,1983,2004,1,264
35,1983,2005,1,274
35,1983,2006,1,286
35,1983,2007,1,297
35,1983,2008,1,310
35,1983,2009,1,320
35,1983,2010,1,334
36,1980,2000,2,245
36,1980,2001,2,257
36,1980,2002,2,269
36,1980,2003,1,280
36,1980,2004,1,291
36,1980,2005,NA,303
36,1980,2006,6,315
36,1980,2007,5,326
36,1980,2008,3,338
36,1980,2009,2,349
36,1980,2010,NA,362
37,1980,2000,1,243
37,1980,2001,1,253
37,1980,2002,2,266
37,1980,2003,1,279
37,1980,2004,1,289
37,1980,2005,2,300
37,1980,2006,1,313
37,1980,2007,2,327
37,1980,2008,1,335
37,1980,2009,1,352
37,1980,2010,1,360
38,1981,2000,1,233
38,1981,2001,1,243
38,1981,2002,3,256
38,1981,2003,1,269
38,1981,2004,1,279
38,1981,2005,1,290
38,1981,2006,1,303
38,1981,2007,1,318
38,1981,2008,1,325
38,1981,2009,1,336
38,1981,2010,1,350
39,1980,2000,6,251
39,1980,2001,2,263
39,1980,2002,2,275
39,1980,2003,2,287
39,1980,2004,3,297
39,1980,2005,2,309
39,1980,2006,5,323
39,1980,2007,2,333
39,1980,2008,3,346
39,1980,2009,4,356
39,1980,2010,NA,NA
40,1984,2000,1,200
40,1984,2001,1,211
40,1984,2002,1,222
40,1984,2003,NA,NA
40,1984,2004,1,247
40,1984,2005,NA,NA
40,1984,2006,NA,NA
40,1984,2007,NA,NA
40,1984,2008,NA,NA
40,1984,2009,NA,NA
40,1984,2010,NA,NA
41,1983,2000,2,216
41,1983,2001,2,227
41,1983,2002,1,238
41,1983,2003,1,251
41,1983,2004,1,265
41,1983,2005,1,274
41,1983,2006,1,287
41,1983,2007,1,298
41,1983,2008,1,310
41,1983,2009,2,321
41,1983,2010,1,334
42,1983,2000,1,209
42,1983,2001,2,220
42,1983,2002,1,232
42,1983,2003,1,243
42,1983,2004,1,256
42,1983,2005,1,268
42,1983,2006,1,279
42,1983,2007,1,290
42,1983,2008,1,308
42,1983,2009,1,314
42,1983,2010,1,332
43,1981,2000,2,232
43,1981,2001,NA,NA
43,1981,2002,2,257
43,1981,2003,1,266
43,1981,2004,3,280
43,1981,2005,1,291
43,1981,2006,1,300
43,1981,2007,1,313
43,1981,2008,NA,327
43,1981,2009,1,336
43,1981,2010,1,349
44,1981,2000,7,229
44,1981,2001,7,241
44,1981,2002,7,252
44,1981,2003,7,267
44,1981,2004,7,275
44,1981,2005,6,288
44,1981,2006,7,300
44,1981,2007,7,312
44,1981,2008,7,324
44,1981,2009,7,335
44,1981,2010,2,347
45,1984,2000,3,206
45,1984,2001,1,216
45,1984,2002,1,226
45,1984,2003,1,240
45,1984,2004,5,252
45,1984,2005,1,263
45,1984,2006,1,274
45,1984,2007,2,284
45,1984,2008,1,296
45,1984,2009,2,308
45,1984,2010,1,321
46,1984,2000,3,203
46,1984,2001,2,214
46,1984,2002,2,226
46,1984,2003,6,237
46,1984,2004,4,253
46,1984,2005,NA,NA
46,1984,2006,NA,NA
46,1984,2007,NA,NA
46,1984,2008,NA,298
46,1984,2009,NA,NA
46,1984,2010,NA,NA
47,1982,2000,5,220
47,1982,2001,2,233
47,1982,2002,4,243
47,1982,2003,2,257
47,1982,2004,3,266
47,1982,2005,2,280
47,1982,2006,2,292
47,1982,2007,3,302
47,1982,2008,2,315
47,1982,2009,1,326
47,1982,2010,1,339
48,1983,2000,3,211
48,1983,2001,3,223
48,1983,2002,3,233
48,1983,2003,1,245
48,1983,2004,2,259
48,1983,2005,5,268
48,1983,2006,3,280
48,1983,2007,4,292
48,1983,2008,3,307
48,1983,2009,2,317
48,1983,2010,2,329
49,1982,2000,2,217
49,1982,2001,1,230
49,1982,2002,1,242
49,1982,2003,1,251
49,1982,2004,2,264
49,1982,2005,1,276
49,1982,2006,1,287
49,1982,2007,2,300
49,1982,2008,2,311
49,1982,2009,2,322
49,1982,2010,2,335
50,1983,2000,2,215
50,1983,2001,2,226
50,1983,2002,6,237
50,1983,2003,2,251
50,1983,2004,3,265
50,1983,2005,1,274
50,1983,2006,5,285
50,1983,2007,NA,296
50,1983,2008,5,310
50,1983,2009,3,323
50,1983,2010,4,333
51,1980,2000,6,249
51,1980,2001,6,258
51,1980,2002,4,269
51,1980,2003,3,283
51,1980,2004,3,295
51,1980,2005,NA,306
51,1980,2006,2,317
51,1980,2007,2,328
51,1980,2008,2,342
51,1980,2009,2,351
51,1980,2010,6,365
52,1983,2000,1,207
52,1983,2001,2,216
52,1983,2002,3,227
52,1983,2003,2,240
52,1983,2004,2,251
52,1983,2005,4,265
52,1983,2006,3,275
52,1983,2007,2,286
52,1983,2008,2,299
52,1983,2009,3,311
52,1983,2010,1,323
53,1984,2000,2,201
53,1984,2001,3,211
53,1984,2002,2,224
53,1984,2003,2,235
53,1984,2004,1,248
53,1984,2005,2,261
53,1984,2006,1,271
53,1984,2007,2,283
53,1984,2008,1,296
53,1984,2009,1,306
53,1984,2010,1,319
54,1984,2000,1,193
54,1984,2001,1,206
54,1984,2002,2,217
54,1984,2003,2,228
54,1984,2004,3,242
54,1984,2005,1,252
54,1984,2006,2,263
54,1984,2007,5,275
54,1984,2008,2,286
54,1984,2009,3,300
54,1984,2010,2,311
55,1981,2000,1,239
55,1981,2001,2,252
55,1981,2002,2,263
55,1981,2003,2,275
55,1981,2004,4,285
55,1981,2005,1,297
55,1981,2006,1,309
55,1981,2007,6,321
55,1981,2008,3,332
55,1981,2009,3,344
55,1981,2010,2,358
56,1982,2000,5,229
56,1982,2001,3,241
56,1982,2002,3,250
56,1982,2003,2,262
56,1982,2004,3,273
56,1982,2005,3,286
56,1982,2006,3,299
56,1982,2007,2,309
56,1982,2008,3,321
56,1982,2009,2,333
56,1982,2010,2,345
57,1982,2000,7,218
57,1982,2001,7,227
57,1982,2002,3,239
57,1982,2003,5,251
57,1982,2004,6,263
57,1982,2005,5,275
57,1982,2006,2,286
57,1982,2007,8,300
57,1982,2008,3,310
57,1982,2009,6,322
57,1982,2010,2,335
58,1983,2000,1,206
58,1983,2001,1,218
58,1983,2002,1,229
58,1983,2003,1,240
58,1983,2004,1,252
58,1983,2005,1,264
58,1983,2006,1,279
58,1983,2007,NA,NA
58,1983,2008,1,304
58,1983,2009,2,312
58,1983,2010,2,324
59,1981,2000,6,237
59,1981,2001,6,247
59,1981,2002,6,259
59,1981,2003,6,271
59,1981,2004,2,284
59,1981,2005,4,297
59,1981,2006,4,307
59,1981,2007,2,318
59,1981,2008,3,330
59,1981,2009,1,342
59,1981,2010,3,355
60,1984,2000,6,202
60,1984,2001,6,214
60,1984,2002,3,227
60,1984,2003,5,238
60,1984,2004,4,252
60,1984,2005,4,263
60,1984,2006,4,275
60,1984,2007,3,288
60,1984,2008,3,297
60,1984,2009,4,312
60,1984,2010,1,328
61,1983,2000,1,213
61,1983,2001,1,223
61,1983,2002,1,236
61,1983,2003,1,247
61,1983,2004,2,264
61,1983,2005,3,272
61,1983,2006,2,283
61,1983,2007,4,294
61,1983,2008,1,306
61,1983,2009,2,317
61,1983,2010,2,330
62,1980,2000,2,250
62,1980,2001,1,261
62,1980,2002,1,273
62,1980,2003,1,285
62,1980,2004,3,297
62,1980,2005,1,309
62,1980,2006,1,320
62,1980,2007,1,331
62,1980,2008,1,343
62,1980,2009,2,355
62,1980,2010,1,369
63,1984,2000,6,195
63,1984,2001,1,206
63,1984,2002,4,218
63,1984,2003,3,230
63,1984,2004,3,242
63,1984,2005,3,254
63,1984,2006,2,265
63,1984,2007,3,277
63,1984,2008,2,290
63,1984,2009,3,299
63,1984,2010,3,313
64,1980,2000,5,250
64,1980,2001,5,261
64,1980,2002,2,275
64,1980,2003,4,284
64,1980,2004,NA,297
64,1980,2005,2,311
64,1980,2006,NA,321
64,1980,2007,4,333
64,1980,2008,6,346
64,1980,2009,NA,355
64,1980,2010,NA,NA
65,1984,2000,8,201
65,1984,2001,5,215
65,1984,2002,7,223
65,1984,2003,7,236
65,1984,2004,NA,250
65,1984,2005,NA,260
65,1984,2006,6,272
65,1984,2007,7,282
65,1984,2008,6,299
65,1984,2009,7,308
65,1984,2010,6,323
66,1980,2000,3,244
66,1980,2001,7,255
66,1980,2002,2,267
66,1980,2003,5,277
66,1980,2004,3,294
66,1980,2005,1,306
66,1980,2006,NA,NA
66,1980,2007,3,328
66,1980,2008,4,339
66,1980,2009,3,348
66,1980,2010,NA,NA
67,1980,2000,2,243
67,1980,2001,1,252
67,1980,2002,2,265
67,1980,2003,1,277
67,1980,2004,1,292
67,1980,2005,1,307
67,1980,2006,4,317
67,1980,2007,2,329
67,1980,2008,1,337
67,1980,2009,6,346
67,1980,2010,2,362
68,1981,2000,2,241
68,1981,2001,2,250
68,1981,2002,8,264
68,1981,2003,6,280
68,1981,2004,3,290
68,1981,2005,6,298
68,1981,2006,6,309
68,1981,2007,2,323
68,1981,2008,6,335
68,1981,2009,8,344
68,1981,2010,8,358
69,1981,2000,7,235
69,1981,2001,7,245
69,1981,2002,6,258
69,1981,2003,7,268
69,1981,2004,2,283
69,1981,2005,7,294
69,1981,2006,6,308
69,1981,2007,7,315
69,1981,2008,6,329
69,1981,2009,6,340
69,1981,2010,6,353
70,1982,2000,6,222
70,1982,2001,6,233
70,1982,2002,6,243
70,1982,2003,6,257
70,1982,2004,6,270
70,1982,2005,5,280
70,1982,2006,4,291
70,1982,2007,4,302
70,1982,2008,2,315
70,1982,2009,4,326
70,1982,2010,3,341
71,1980,2000,1,252
71,1980,2001,1,264
71,1980,2002,1,276
71,1980,2003,1,286
71,1980,2004,2,303
71,1980,2005,2,313
71,1980,2006,1,324
71,1980,2007,1,334
71,1980,2008,1,346
71,1980,2009,1,358
71,1980,2010,1,370
72,1982,2000,1,225
72,1982,2001,1,235
72,1982,2002,2,247
72,1982,2003,1,259
72,1982,2004,1,271
72,1982,2005,1,283
72,1982,2006,2,294
72,1982,2007,NA,NA
72,1982,2008,NA,NA
72,1982,2009,NA,NA
72,1982,2010,NA,NA
73,1984,2000,2,196
73,1984,2001,3,205
73,1984,2002,4,217
73,1984,2003,2,229
73,1984,2004,2,241
73,1984,2005,2,253
73,1984,2006,2,264
73,1984,2007,NA,NA
73,1984,2008,NA,NA
73,1984,2009,NA,NA
73,1984,2010,NA,NA
74,1983,2000,2,214
74,1983,2001,5,222
74,1983,2002,3,238
74,1983,2003,3,244
74,1983,2004,NA,NA
74,1983,2005,3,270
74,1983,2006,2,280
74,1983,2007,2,291
74,1983,2008,5,304
74,1983,2009,2,315
74,1983,2010,2,331
75,1982,2000,1,228
75,1982,2001,1,239
75,1982,2002,1,250
75,1982,2003,1,262
75,1982,2004,1,276
75,1982,2005,1,286
75,1982,2006,1,298
75,1982,2007,6,309
75,1982,2008,6,324
75,1982,2009,6,333
75,1982,2010,6,346
76,1982,2000,1,228
76,1982,2001,1,239
76,1982,2002,1,251
76,1982,2003,1,268
76,1982,2004,1,276
76,1982,2005,1,287
76,1982,2006,1,298
76,1982,2007,1,309
76,1982,2008,1,324
76,1982,2009,1,336
76,1982,2010,1,346
77,1984,2000,2,193
77,1984,2001,4,207
77,1984,2002,2,219
77,1984,2003,2,228
77,1984,2004,1,243
77,1984,2005,1,253
77,1984,2006,1,269
77,1984,2007,NA,NA
77,1984,2008,2,292
77,1984,2009,NA,NA
77,1984,2010,NA,NA
78,1981,2000,1,233
78,1981,2001,1,246
78,1981,2002,1,257
78,1981,2003,1,268
78,1981,2004,2,281
78,1981,2005,1,292
78,1981,2006,1,303
78,1981,2007,1,315
78,1981,2008,1,327
78,1981,2009,1,341
78,1981,2010,1,352
79,1983,2000,4,204
79,1983,2001,1,217
79,1983,2002,1,229
79,1983,2003,1,240
79,1983,2004,1,252
79,1983,2005,1,263
79,1983,2006,1,275
79,1983,2007,1,286
79,1983,2008,1,302
79,1983,2009,1,309
79,1983,2010,1,323
80,1981,2000,2,238
80,1981,2001,1,248
80,1981,2002,1,257
80,1981,2003,1,274
80,1981,2004,1,282
80,1981,2005,1,293
80,1981,2006,1,305
80,1981,2007,1,316
80,1981,2008,2,328
80,1981,2009,2,339
80,1981,2010,1,353
81,1984,2000,1,205
81,1984,2001,1,217
81,1984,2002,2,226
81,1984,2003,1,238
81,1984,2004,6,252
81,1984,2005,NA,262
81,1984,2006,1,275
81,1984,2007,2,286
81,1984,2008,NA,297
81,1984,2009,1,308
81,1984,2010,1,323
82,1984,2000,2,197
82,1984,2001,5,210
82,1984,2002,3,222
82,1984,2003,1,233
82,1984,2004,NA,NA
82,1984,2005,2,259
82,1984,2006,3,271
82,1984,2007,2,284
82,1984,2008,3,295
82,1984,2009,2,304
82,1984,2010,2,317
83,1981,2000,3,231
83,1981,2001,4,244
83,1981,2002,5,254
83,1981,2003,3,266
83,1981,2004,1,283
83,1981,2005,1,291
83,1981,2006,2,302
83,1981,2007,2,314
83,1981,2008,2,325
83,1981,2009,2,336
83,1981,2010,1,351
84,1984,2000,6,202
84,1984,2001,2,215
84,1984,2002,2,225
84,1984,2003,6,239
84,1984,2004,NA,NA
84,1984,2005,NA,NA
84,1984,2006,NA,NA
84,1984,2007,1,286
84,1984,2008,2,297
84,1984,2009,4,310
84,1984,2010,2,322
85,1984,2000,2,203
85,1984,2001,1,215
85,1984,2002,4,226
85,1984,2003,1,241
85,1984,2004,1,251
85,1984,2005,1,264
85,1984,2006,1,272
85,1984,2007,1,285
85,1984,2008,1,296
85,1984,2009,2,307
85,1984,2010,1,323
86,1980,2000,1,243
86,1980,2001,4,254
86,1980,2002,1,265
86,1980,2003,1,277
86,1980,2004,1,289
86,1980,2005,1,301
86,1980,2006,1,312
86,1980,2007,1,329
86,1980,2008,1,336
86,1980,2009,1,348
86,1980,2010,1,361
87,1984,2000,6,201
87,1984,2001,4,213
87,1984,2002,2,224
87,1984,2003,1,240
87,1984,2004,3,250
87,1984,2005,NA,262
87,1984,2006,1,273
87,1984,2007,1,285
87,1984,2008,1,296
87,1984,2009,1,306
87,1984,2010,NA,NA
88,1981,2000,4,243
88,1981,2001,3,251
88,1981,2002,3,264
88,1981,2003,5,277
88,1981,2004,NA,NA
88,1981,2005,NA,NA
88,1981,2006,NA,NA
88,1981,2007,NA,NA
88,1981,2008,NA,NA
88,1981,2009,NA,NA
88,1981,2010,NA,NA
89,1981,2000,6,228
89,1981,2001,5,244
89,1981,2002,3,252
89,1981,2003,2,266
89,1981,2004,1,277
89,1981,2005,1,289
89,1981,2006,1,300
89,1981,2007,1,312
89,1981,2008,1,323
89,1981,2009,1,334
89,1981,2010,1,347
90,1981,2000,2,228
90,1981,2001,2,243
90,1981,2002,3,253
90,1981,2003,3,264
90,1981,2004,2,277
90,1981,2005,2,288
90,1981,2006,2,300
90,1981,2007,2,311
90,1981,2008,2,323
90,1981,2009,2,335
90,1981,2010,2,347
91,1982,2000,4,220
91,1982,2001,2,233
91,1982,2002,4,243
91,1982,2003,2,254
91,1982,2004,3,267
91,1982,2005,3,278
91,1982,2006,2,290
91,1982,2007,2,302
91,1982,2008,4,314
91,1982,2009,2,326
91,1982,2010,1,338
92,1983,2000,1,213
92,1983,2001,1,224
92,1983,2002,1,236
92,1983,2003,1,248
92,1983,2004,2,259
92,1983,2005,2,271
92,1983,2006,2,282
92,1983,2007,4,294
92,1983,2008,2,307
92,1983,2009,2,318
92,1983,2010,2,332
93,1983,2000,1,206
93,1983,2001,2,219
93,1983,2002,2,231
93,1983,2003,NA,NA
93,1983,2004,3,258
93,1983,2005,5,270
93,1983,2006,1,278
93,1983,2007,1,289
93,1983,2008,1,301
93,1983,2009,1,313
93,1983,2010,1,327
94,1980,2000,2,244
94,1980,2001,2,256
94,1980,2002,6,267
94,1980,2003,2,279
94,1980,2004,2,292
94,1980,2005,NA,302
94,1980,2006,1,315
94,1980,2007,2,328
94,1980,2008,6,338
94,1980,2009,4,350
94,1980,2010,6,363
95,1982,2000,NA,NA
95,1982,2001,NA,NA
95,1982,2002,NA,NA
95,1982,2003,NA,NA
95,1982,2004,1,269
95,1982,2005,NA,NA
95,1982,2006,4,296
95,1982,2007,1,309
95,1982,2008,NA,NA
95,1982,2009,NA,NA
95,1982,2010,NA,NA
96,1982,2000,NA,NA
96,1982,2001,NA,NA
96,1982,2002,NA,NA
96,1982,2003,NA,NA
96,1982,2004,NA,NA
96,1982,2005,NA,NA
96,1982,2006,NA,NA
96,1982,2007,NA,NA
96,1982,2008,1,318
96,1982,2009,NA,NA
96,1982,2010,NA,NA
97,1980,2000,1,246
97,1980,2001,1,258
97,1980,2002,2,269
97,1980,2003,1,280
97,1980,2004,3,298
97,1980,2005,6,310
97,1980,2006,6,322
97,1980,2007,6,333
97,1980,2008,6,344
97,1980,2009,6,354
97,1980,2010,1,367
98,1980,2000,1,253
98,1980,2001,1,266
98,1980,2002,1,281
98,1980,2003,1,291
98,1980,2004,NA,NA
98,1980,2005,1,316
98,1980,2006,NA,NA
98,1980,2007,NA,NA
98,1980,2008,NA,NA
98,1980,2009,1,357
98,1980,2010,1,375
99,1982,2000,5,224
99,1982,2001,6,233
99,1982,2002,6,245
99,1982,2003,2,258
99,1982,2004,NA,274
99,1982,2005,NA,NA
99,1982,2006,NA,NA
99,1982,2007,NA,NA
99,1982,2008,NA,NA
99,1982,2009,NA,NA
99,1982,2010,NA,NA
100,1981,2000,2,238
100,1981,2001,2,251
100,1981,2002,1,265
100,1981,2003,1,276
100,1981,2004,2,286
100,1981,2005,1,298
100,1981,2006,2,309
100,1981,2007,2,323
100,1981,2008,2,334
100,1981,2009,4,345
100,1981,2010,2,359
101,1981,2000,7,232
101,1981,2001,3,249
101,1981,2002,4,259
101,1981,2003,5,271
101,1981,2004,4,282
101,1981,2005,2,294
101,1981,2006,5,305
101,1981,2007,6,316
101,1981,2008,6,327
101,1981,2009,5,342
101,1981,2010,2,358
102,1982,2000,2,225
102,1982,2001,2,235
102,1982,2002,1,250
102,1982,2003,NA,NA
102,1982,2004,NA,NA
102,1982,2005,NA,NA
102,1982,2006,NA,NA
102,1982,2007,1,312
102,1982,2008,NA,NA
102,1982,2009,NA,NA
102,1982,2010,NA,NA
103,1983,2000,2,206
103,1983,2001,4,216
103,1983,2002,2,231
103,1983,2003,NA,NA
103,1983,2004,NA,NA
103,1983,2005,NA,NA
103,1983,2006,NA,NA
103,1983,2007,NA,NA
103,1983,2008,NA,NA
103,1983,2009,NA,NA
103,1983,2010,NA,NA
104,1980,2000,1,242
104,1980,2001,1,253
104,1980,2002,1,266
