"id","byear","time","attend"
1660,"1981",2009,NA
1660,"1981",2010,NA
1661,"1980",2000,3
1661,"1980",2001,3
1661,"1980",2002,5
1661,"1980",2003,3
1661,"1980",2004,2
1661,"1980",2005,3
1661,"1980",2006,3
1661,"1980",2007,4
1661,"1980",2008,3
1661,"1980",2009,4
1661,"1980",2010,4
1662,"1981",2000,1
1662,"1981",2001,1
1662,"1981",2002,1
1662,"1981",2003,1
1662,"1981",2004,1
1662,"1981",2005,1
1662,"1981",2006,1
1662,"1981",2007,1
1662,"1981",2008,1
1662,"1981",2009,1
1662,"1981",2010,1
1663,"1984",2000,3
1663,"1984",2001,1
1663,"1984",2002,4
1663,"1984",2003,7
1663,"1984",2004,6
1663,"1984",2005,1
1663,"1984",2006,1
1663,"1984",2007,1
1663,"1984",2008,1
1663,"1984",2009,1
1663,"1984",2010,1
1664,"1983",2000,NA
1664,"1983",2001,3
1664,"1983",2002,3
1664,"1983",2003,2
1664,"1983",2004,2
1664,"1983",2005,2
1664,"1983",2006,2
1664,"1983",2007,2
1664,"1983",2008,2
1664,"1983",2009,2
1664,"1983",2010,2
1665,"1981",2000,6
1665,"1981",2001,7
1665,"1981",2002,7
1665,"1981",2003,3
1665,"1981",2004,NA
1665,"1981",2005,NA
1665,"1981",2006,NA
1665,"1981",2007,1
1665,"1981",2008,2
1665,"1981",2009,NA
1665,"1981",2010,8
1666,"1981",2000,1
1666,"1981",2001,1
1666,"1981",2002,2
1666,"1981",2003,6
1666,"1981",2004,6
1666,"1981",2005,6
1666,"1981",2006,6
1666,"1981",2007,5
1666,"1981",2008,1
1666,"1981",2009,5
1666,"1981",2010,2
1667,"1984",2000,2
1667,"1984",2001,2
1667,"1984",2002,2
1667,"1984",2003,2
1667,"1984",2004,2
1667,"1984",2005,1
1667,"1984",2006,1
1667,"1984",2007,2
1667,"1984",2008,2
1667,"1984",2009,1
1667,"1984",2010,1
1668,"1984",2000,2
1668,"1984",2001,NA
1668,"1984",2002,3
1668,"1984",2003,NA
1668,"1984",2004,NA
1668,"1984",2005,NA
1668,"1984",2006,NA
1668,"1984",2007,1
1668,"1984",2008,3
1668,"1984",2009,3
1668,"1984",2010,2
1669,"1981",2000,1
1669,"1981",2001,1
1669,"1981",2002,1
1669,"1981",2003,1
1669,"1981",2004,1
1669,"1981",2005,1
1669,"1981",2006,2
1669,"1981",2007,1
1669,"1981",2008,2
1669,"1981",2009,1
1669,"1981",2010,1
1670,"1980",2000,6
1670,"1980",2001,6
1670,"1980",2002,6
1670,"1980",2003,6
1670,"1980",2004,6
1670,"1980",2005,6
1670,"1980",2006,6
1670,"1980",2007,6
1670,"1980",2008,6
1670,"1980",2009,6
1670,"1980",2010,6
1671,"1982",2000,6
1671,"1982",2001,6
1671,"1982",2002,6
1671,"1982",2003,6
1671,"1982",2004,6
1671,"1982",2005,6
1671,"1982",2006,6
1671,"1982",2007,6
1671,"1982",2008,6
1671,"1982",2009,6
1671,"1982",2010,6
1672,"1983",2000,6
1672,"1983",2001,6
1672,"1983",2002,6
1672,"1983",2003,3
1672,"1983",2004,2
1672,"1983",2005,2
1672,"1983",2006,5
1672,"1983",2007,6
1672,"1983",2008,6
1672,"1983",2009,6
1672,"1983",2010,6
1673,"1982",2000,2
1673,"1982",2001,2
1673,"1982",2002,1
1673,"1982",2003,2
1673,"1982",2004,2
1673,"1982",2005,2
1673,"1982",2006,2
1673,"1982",2007,2
1673,"1982",2008,1
1673,"1982",2009,1
1673,"1982",2010,1
1674,"1981",2000,1
1674,"1981",2001,1
1674,"1981",2002,1
1674,"1981",2003,3
1674,"1981",2004,1
1674,"1981",2005,NA
1674,"1981",2006,NA
1674,"1981",2007,NA
1674,"1981",2008,1
1674,"1981",2009,1
1674,"1981",2010,1
1675,"1984",2000,3
1675,"1984",2001,1
1675,"1984",2002,1
1675,"1984",2003,2
1675,"1984",2004,1
1675,"1984",2005,1
1675,"1984",2006,1
1675,"1984",2007,1
1675,"1984",2008,1
1675,"1984",2009,1
1675,"1984",2010,1
1676,"1980",2000,3
1676,"1980",2001,2
1676,"1980",2002,2
1676,"1980",2003,4
1676,"1980",2004,NA
1676,"1980",2005,2
1676,"1980",2006,1
1676,"1980",2007,1
1676,"1980",2008,2
1676,"1980",2009,3
1676,"1980",2010,4
1677,"1982",2000,1
1677,"1982",2001,7
1677,"1982",2002,6
1677,"1982",2003,6
1677,"1982",2004,6
1677,"1982",2005,4
1677,"1982",2006,6
1677,"1982",2007,6
1677,"1982",2008,NA
1677,"1982",2009,NA
1677,"1982",2010,NA
1678,"1983",2000,7
1678,"1983",2001,7
1678,"1983",2002,5
1678,"1983",2003,4
1678,"1983",2004,4
1678,"1983",2005,3
1678,"1983",2006,3
1678,"1983",2007,4
1678,"1983",2008,3
1678,"1983",2009,2
1678,"1983",2010,6
1679,"1982",2000,2
1679,"1982",2001,2
1679,"1982",2002,2
1679,"1982",2003,2
1679,"1982",2004,2
1679,"1982",2005,2
1679,"1982",2006,2
1679,"1982",2007,2
1679,"1982",2008,2
1679,"1982",2009,2
1679,"1982",2010,2
1680,"1982",2000,2
1680,"1982",2001,1
1680,"1982",2002,1
1680,"1982",2003,1
1680,"1982",2004,1
1680,"1982",2005,1
1680,"1982",2006,2
1680,"1982",2007,1
1680,"1982",2008,1
1680,"1982",2009,1
1680,"1982",2010,1
1681,"1981",2000,4
1681,"1981",2001,2
1681,"1981",2002,NA
1681,"1981",2003,NA
1681,"1981",2004,NA
1681,"1981",2005,NA
1681,"1981",2006,NA
1681,"1981",2007,NA
1681,"1981",2008,NA
1681,"1981",2009,NA
1681,"1981",2010,NA
1682,"1980",2000,2
1682,"1980",2001,2
1682,"1980",2002,1
1682,"1980",2003,2
1682,"1980",2004,2
1682,"1980",2005,2
1682,"1980",2006,2
1682,"1980",2007,2
1682,"1980",2008,3
1682,"1980",2009,5
1682,"1980",2010,6
1683,"1980",2000,4
1683,"1980",2001,2
1683,"1980",2002,2
1683,"1980",2003,2
1683,"1980",2004,6
1683,"1980",2005,6
1683,"1980",2006,3
1683,"1980",2007,2
1683,"1980",2008,2
1683,"1980",2009,6
1683,"1980",2010,5
1684,"1981",2000,6
1684,"1981",2001,6
1684,"1981",2002,6
1684,"1981",2003,6
1684,"1981",2004,2
1684,"1981",2005,3
1684,"1981",2006,2
1684,"1981",2007,3
1684,"1981",2008,5
1684,"1981",2009,2
1684,"1981",2010,2
1685,"1980",2000,2
1685,"1980",2001,2
1685,"1980",2002,1
1685,"1980",2003,2
1685,"1980",2004,2
1685,"1980",2005,2
1685,"1980",2006,2
1685,"1980",2007,2
1685,"1980",2008,2
1685,"1980",2009,NA
1685,"1980",2010,2
1686,"1982",2000,7
1686,"1982",2001,8
1686,"1982",2002,7
1686,"1982",2003,7
1686,"1982",2004,6
1686,"1982",2005,6
1686,"1982",2006,5
1686,"1982",2007,6
1686,"1982",2008,6
1686,"1982",2009,6
1686,"1982",2010,6
1687,"1980",2000,3
1687,"1980",2001,2
1687,"1980",2002,2
1687,"1980",2003,2
1687,"1980",2004,5
1687,"1980",2005,4
1687,"1980",2006,1
1687,"1980",2007,1
1687,"1980",2008,1
1687,"1980",2009,2
1687,"1980",2010,2
1688,"1983",2000,4
1688,"1983",2001,4
1688,"1983",2002,2
1688,"1983",2003,1
1688,"1983",2004,1
1688,"1983",2005,2
1688,"1983",2006,3
1688,"1983",2007,2
1688,"1983",2008,2
1688,"1983",2009,NA
1688,"1983",2010,3
1689,"1984",2000,7
1689,"1984",2001,4
1689,"1984",2002,6
1689,"1984",2003,4
1689,"1984",2004,5
1689,"1984",2005,2
1689,"1984",2006,4
1689,"1984",2007,1
1689,"1984",2008,1
1689,"1984",2009,1
1689,"1984",2010,2
1690,"1983",2000,4
1690,"1983",2001,2
1690,"1983",2002,1
1690,"1983",2003,2
1690,"1983",2004,1
1690,"1983",2005,1
1690,"1983",2006,2
1690,"1983",2007,4
1690,"1983",2008,3
1690,"1983",2009,5
1690,"1983",2010,2
1691,"1983",2000,3
1691,"1983",2001,3
1691,"1983",2002,3
1691,"1983",2003,2
1691,"1983",2004,1
1691,"1983",2005,5
1691,"1983",2006,3
1691,"1983",2007,2
1691,"1983",2008,2
1691,"1983",2009,1
1691,"1983",2010,1
1692,"1981",2000,1
1692,"1981",2001,2
1692,"1981",2002,1
1692,"1981",2003,2
1692,"1981",2004,1
1692,"1981",2005,1
1692,"1981",2006,1
1692,"1981",2007,1
1692,"1981",2008,1
1692,"1981",2009,2
1692,"1981",2010,1
1693,"1984",2000,3
1693,"1984",2001,3
1693,"1984",2002,2
1693,"1984",2003,1
1693,"1984",2004,2
1693,"1984",2005,2
1693,"1984",2006,1
1693,"1984",2007,2
1693,"1984",2008,1
1693,"1984",2009,2
1693,"1984",2010,1
1694,"1982",2000,NA
1694,"1982",2001,NA
1694,"1982",2002,NA
1694,"1982",2003,6
1694,"1982",2004,5
1694,"1982",2005,4
1694,"1982",2006,3
1694,"1982",2007,3
1694,"1982",2008,4
1694,"1982",2009,6
1694,"1982",2010,5
1695,"1984",2000,NA
1695,"1984",2001,NA
1695,"1984",2002,NA
1695,"1984",2003,NA
1695,"1984",2004,3
1695,"1984",2005,4
1695,"1984",2006,5
1695,"1984",2007,2
1695,"1984",2008,4
1695,"1984",2009,2
1695,"1984",2010,2
1696,"1983",2000,2
1696,"1983",2001,2
1696,"1983",2002,2
1696,"1983",2003,6
1696,"1983",2004,2
1696,"1983",2005,2
1696,"1983",2006,1
1696,"1983",2007,1
1696,"1983",2008,1
1696,"1983",2009,2
1696,"1983",2010,3
1697,"1984",2000,NA
1697,"1984",2001,NA
1697,"1984",2002,NA
1697,"1984",2003,NA
1697,"1984",2004,NA
1697,"1984",2005,NA
1697,"1984",2006,6
1697,"1984",2007,4
1697,"1984",2008,4
1697,"1984",2009,NA
1697,"1984",2010,3
1698,"1980",2000,6
1698,"1980",2001,6
1698,"1980",2002,6
1698,"1980",2003,7
1698,"1980",2004,6
1698,"1980",2005,6
1698,"1980",2006,4
1698,"1980",2007,NA
1698,"1980",2008,NA
1698,"1980",2009,NA
1698,"1980",2010,NA
1699,"1982",2000,6
1699,"1982",2001,NA
1699,"1982",2002,NA
1699,"1982",2003,NA
1699,"1982",2004,NA
1699,"1982",2005,NA
1699,"1982",2006,NA
1699,"1982",2007,NA
1699,"1982",2008,NA
1699,"1982",2009,NA
1699,"1982",2010,NA
1700,"1982",2000,6
1700,"1982",2001,7
1700,"1982",2002,6
1700,"1982",2003,6
1700,"1982",2004,6
1700,"1982",2005,NA
1700,"1982",2006,4
1700,"1982",2007,4
1700,"1982",2008,2
1700,"1982",2009,2
1700,"1982",2010,1
1701,"1984",2000,6
1701,"1984",2001,1
1701,"1984",2002,2
1701,"1984",2003,2
1701,"1984",2004,2
1701,"1984",2005,6
1701,"1984",2006,1
1701,"1984",2007,2
1701,"1984",2008,4
1701,"1984",2009,2
1701,"1984",2010,2
1702,"1982",2000,1
1702,"1982",2001,1
1702,"1982",2002,1
1702,"1982",2003,3
1702,"1982",2004,4
1702,"1982",2005,1
1702,"1982",2006,2
1702,"1982",2007,NA
1702,"1982",2008,NA
1702,"1982",2009,NA
1702,"1982",2010,NA
1703,"1980",2000,6
1703,"1980",2001,6
1703,"1980",2002,5
1703,"1980",2003,NA
1703,"1980",2004,NA
1703,"1980",2005,NA
1703,"1980",2006,NA
1703,"1980",2007,NA
1703,"1980",2008,NA
1703,"1980",2009,6
1703,"1980",2010,4
1704,"1982",2000,6
1704,"1982",2001,6
1704,"1982",2002,6
1704,"1982",2003,6
1704,"1982",2004,6
1704,"1982",2005,6
1704,"1982",2006,6
1704,"1982",2007,6
1704,"1982",2008,3
1704,"1982",2009,3
1704,"1982",2010,3
1705,"1981",2000,4
1705,"1981",2001,1
1705,"1981",2002,2
1705,"1981",2003,7
1705,"1981",2004,1
1705,"1981",2005,5
1705,"1981",2006,1
1705,"1981",2007,1
1705,"1981",2008,2
1705,"1981",2009,1
1705,"1981",2010,NA
1706,"1984",2000,5
1706,"1984",2001,5
1706,"1984",2002,2
1706,"1984",2003,1
1706,"1984",2004,1
1706,"1984",2005,1
1706,"1984",2006,1
1706,"1984",2007,1
1706,"1984",2008,2
1706,"1984",2009,NA
1706,"1984",2010,1
1707,"1980",2000,NA
1707,"1980",2001,NA
1707,"1980",2002,NA
1707,"1980",2003,NA
1707,"1980",2004,NA
1707,"1980",2005,NA
1707,"1980",2006,NA
1707,"1980",2007,NA
1707,"1980",2008,NA
1707,"1980",2009,NA
1707,"1980",2010,NA
1708,"1982",2000,7
1708,"1982",2001,2
1708,"1982",2002,3
1708,"1982",2003,6
1708,"1982",2004,5
1708,"1982",2005,2
1708,"1982",2006,4
1708,"1982",2007,NA
1708,"1982",2008,NA
1708,"1982",2009,1
1708,"1982",2010,1
1709,"1980",2000,1
1709,"1980",2001,1
1709,"1980",2002,1
1709,"1980",2003,1
1709,"1980",2004,1
1709,"1980",2005,1
1709,"1980",2006,1
1709,"1980",2007,1
1709,"1980",2008,NA
1709,"1980",2009,NA
1709,"1980",2010,NA
1710,"1983",2000,1
1710,"1983",2001,NA
1710,"1983",2002,1
1710,"1983",2003,1
1710,"1983",2004,NA
1710,"1983",2005,NA
1710,"1983",2006,NA
1710,"1983",2007,NA
1710,"1983",2008,NA
1710,"1983",2009,NA
1710,"1983",2010,NA
1711,"1980",2000,6
1711,"1980",2001,NA
1711,"1980",2002,7
1711,"1980",2003,3
1711,"1980",2004,2
1711,"1980",2005,2
1711,"1980",2006,1
1711,"1980",2007,1
1711,"1980",2008,1
1711,"1980",2009,1
1711,"1980",2010,3
1712,"1983",2000,1
1712,"1983",2001,1
1712,"1983",2002,1
1712,"1983",2003,1
1712,"1983",2004,1
1712,"1983",2005,NA
1712,"1983",2006,NA
1712,"1983",2007,NA
1712,"1983",2008,NA
1712,"1983",2009,NA
1712,"1983",2010,NA
1713,"1984",2000,2
1713,"1984",2001,2
1713,"1984",2002,1
1713,"1984",2003,2
1713,"1984",2004,1
1713,"1984",2005,1
1713,"1984",2006,NA
1713,"1984",2007,1
1713,"1984",2008,1
1713,"1984",2009,1
1713,"1984",2010,NA
1714,"1983",2000,1
1714,"1983",2001,1
1714,"1983",2002,1
1714,"1983",2003,1
1714,"1983",2004,1
1714,"1983",2005,NA
1714,"1983",2006,1
1714,"1983",2007,1
1714,"1983",2008,1
1714,"1983",2009,1
1714,"1983",2010,1
1715,"1981",2000,6
1715,"1981",2001,2
1715,"1981",2002,3
1715,"1981",2003,3
1715,"1981",2004,NA
1715,"1981",2005,6
1715,"1981",2006,4
1715,"1981",2007,4
1715,"1981",2008,4
1715,"1981",2009,6
1715,"1981",2010,4
1716,"1982",2000,NA
1716,"1982",2001,NA
1716,"1982",2002,NA
1716,"1982",2003,1
1716,"1982",2004,2
1716,"1982",2005,2
1716,"1982",2006,2
1716,"1982",2007,2
1716,"1982",2008,2
1716,"1982",2009,1
1716,"1982",2010,1
1717,"1984",2000,3
1717,"1984",2001,4
1717,"1984",2002,3
1717,"1984",2003,2
1717,"1984",2004,2
1717,"1984",2005,1
1717,"1984",2006,1
1717,"1984",2007,NA
1717,"1984",2008,2
1717,"1984",2009,NA
1717,"1984",2010,1
1718,"1981",2000,7
1718,"1981",2001,7
1718,"1981",2002,7
1718,"1981",2003,7
1718,"1981",2004,7
1718,"1981",2005,6
1718,"1981",2006,7
1718,"1981",2007,7
1718,"1981",2008,7
1718,"1981",2009,7
1718,"1981",2010,7
1719,"1983",2000,7
1719,"1983",2001,7
1719,"1983",2002,2
1719,"1983",2003,2
1719,"1983",2004,2
1719,"1983",2005,2
1719,"1983",2006,7
1719,"1983",2007,7
1719,"1983",2008,7
1719,"1983",2009,7
1719,"1983",2010,7
1720,"1981",2000,2
1720,"1981",2001,1
1720,"1981",2002,1
1720,"1981",2003,1
1720,"1981",2004,1
1720,"1981",2005,1
1720,"1981",2006,1
1720,"1981",2007,1
1720,"1981",2008,1
1720,"1981",2009,1
1720,"1981",2010,1
1721,"1980",2000,NA
1721,"1980",2001,1
1721,"1980",2002,2
1721,"1980",2003,1
1721,"1980",2004,2
1721,"1980",2005,1
1721,"1980",2006,5
1721,"1980",2007,6
1721,"1980",2008,5
1721,"1980",2009,4
1721,"1980",2010,5
1722,"1981",2000,2
1722,"1981",2001,1
1722,"1981",2002,1
1722,"1981",2003,2
1722,"1981",2004,1
1722,"1981",2005,1
1722,"1981",2006,1
1722,"1981",2007,1
1722,"1981",2008,1
1722,"1981",2009,2
1722,"1981",2010,1
1723,"1981",2000,2
1723,"1981",2001,2
1723,"1981",2002,2
1723,"1981",2003,2
1723,"1981",2004,3
1723,"1981",2005,2
1723,"1981",2006,3
1723,"1981",2007,2
1723,"1981",2008,3
1723,"1981",2009,3
1723,"1981",2010,2
1724,"1981",2000,1
1724,"1981",2001,2
1724,"1981",2002,3
1724,"1981",2003,1
1724,"1981",2004,NA
1724,"1981",2005,NA
1724,"1981",2006,NA
1724,"1981",2007,NA
1724,"1981",2008,NA
1724,"1981",2009,NA
1724,"1981",2010,NA
1725,"1980",2000,1
1725,"1980",2001,NA
1725,"1980",2002,NA
1725,"1980",2003,NA
1725,"1980",2004,1
1725,"1980",2005,NA
1725,"1980",2006,NA
1725,"1980",2007,NA
1725,"1980",2008,NA
1725,"1980",2009,NA
1725,"1980",2010,NA
1726,"1982",2000,5
1726,"1982",2001,NA
1726,"1982",2002,NA
1726,"1982",2003,NA
1726,"1982",2004,NA
1726,"1982",2005,NA
1726,"1982",2006,NA
1726,"1982",2007,NA
1726,"1982",2008,NA
1726,"1982",2009,NA
1726,"1982",2010,NA
1727,"1982",2000,1
1727,"1982",2001,2
1727,"1982",2002,2
1727,"1982",2003,1
1727,"1982",2004,1
1727,"1982",2005,1
1727,"1982",2006,1
1727,"1982",2007,1
1727,"1982",2008,2
1727,"1982",2009,1
1727,"1982",2010,1
1728,"1983",2000,7
1728,"1983",2001,2
1728,"1983",2002,2
1728,"1983",2003,8
1728,"1983",2004,1
1728,"1983",2005,2
1728,"1983",2006,2
1728,"1983",2007,2
1728,"1983",2008,1
1728,"1983",2009,2
1728,"1983",2010,1
1729,"1984",2000,1
1729,"1984",2001,1
1729,"1984",2002,2
1729,"1984",2003,2
1729,"1984",2004,NA
1729,"1984",2005,3
1729,"1984",2006,1
1729,"1984",2007,1
1729,"1984",2008,1
1729,"1984",2009,1
1729,"1984",2010,1
1730,"1981",2000,1
1730,"1981",2001,1
1730,"1981",2002,1
1730,"1981",2003,1
1730,"1981",2004,1
1730,"1981",2005,1
1730,"1981",2006,1
1730,"1981",2007,1
1730,"1981",2008,1
1730,"1981",2009,2
1730,"1981",2010,1
1731,"1980",2000,NA
1731,"1980",2001,NA
1731,"1980",2002,NA
1731,"1980",2003,8
1731,"1980",2004,NA
1731,"1980",2005,NA
1731,"1980",2006,NA
1731,"1980",2007,NA
1731,"1980",2008,NA
1731,"1980",2009,NA
1731,"1980",2010,NA
1732,"1984",2000,2
1732,"1984",2001,7
1732,"1984",2002,1
1732,"1984",2003,2
1732,"1984",2004,1
1732,"1984",2005,2
1732,"1984",2006,NA
1732,"1984",2007,1
1732,"1984",2008,1
1732,"1984",2009,1
1732,"1984",2010,1
1733,"1981",2000,3
1733,"1981",2001,3
1733,"1981",2002,1
1733,"1981",2003,1
1733,"1981",2004,2
1733,"1981",2005,1
1733,"1981",2006,1
1733,"1981",2007,1
1733,"1981",2008,2
1733,"1981",2009,1
1733,"1981",2010,1
1734,"1983",2000,1
1734,"1983",2001,1
1734,"1983",2002,1
1734,"1983",2003,1
1734,"1983",2004,1
1734,"1983",2005,NA
1734,"1983",2006,1
1734,"1983",2007,1
1734,"1983",2008,1
1734,"1983",2009,1
1734,"1983",2010,1
1735,"1980",2000,1
1735,"1980",2001,2
1735,"1980",2002,1
1735,"1980",2003,2
1735,"1980",2004,1
1735,"1980",2005,2
1735,"1980",2006,1
1735,"1980",2007,1
1735,"1980",2008,3
1735,"1980",2009,1
1735,"1980",2010,2
1736,"1983",2000,1
1736,"1983",2001,1
1736,"1983",2002,1
1736,"1983",2003,1
1736,"1983",2004,1
1736,"1983",2005,1
1736,"1983",2006,1
1736,"1983",2007,1
1736,"1983",2008,NA
1736,"1983",2009,NA
1736,"1983",2010,NA
1737,"1981",2000,NA
1737,"1981",2001,NA
1737,"1981",2002,NA
1737,"1981",2003,NA
1737,"1981",2004,NA
1737,"1981",2005,NA
1737,"1981",2006,NA
1737,"1981",2007,NA
1737,"1981",2008,NA
1737,"1981",2009,NA
1737,"1981",2010,7
1738,"1981",2000,NA
1738,"1981",2001,NA
1738,"1981",2002,NA
1738,"1981",2003,NA
1738,"1981",2004,NA
1738,"1981",2005,NA
1738,"1981",2006,NA
1738,"1981",2007,NA
1738,"1981",2008,NA
1738,"1981",2009,NA
1738,"1981",2010,NA
1739,"1982",2000,1
1739,"1982",2001,2
1739,"1982",2002,1
1739,"1982",2003,6
1739,"1982",2004,6
1739,"1982",2005,3
1739,"1982",2006,2
1739,"1982",2007,3
1739,"1982",2008,4
1739,"1982",2009,4
1739,"1982",2010,3
1740,"1983",2000,1
1740,"1983",2001,1
1740,"1983",2002,1
1740,"1983",2003,1
1740,"1983",2004,NA
1740,"1983",2005,1
1740,"1983",2006,NA
1740,"1983",2007,NA
1740,"1983",2008,1
1740,"1983",2009,1
1740,"1983",2010,1
1741,"1984",2000,1
1741,"1984",2001,1
1741,"1984",2002,1
1741,"1984",2003,1
1741,"1984",2004,1
1741,"1984",2005,1
1741,"1984",2006,1
1741,"1984",2007,1
1741,"1984",2008,1
1741,"1984",2009,1
1741,"1984",2010,NA
1742,"1982",2000,NA
1742,"1982",2001,NA
1742,"1982",2002,NA
1742,"1982",2003,NA
1742,"1982",2004,NA
1742,"1982",2005,NA
1742,"1982",2006,NA
1742,"1982",2007,NA
1742,"1982",2008,NA
1742,"1982",2009,NA
1742,"1982",2010,NA
1743,"1982",2000,NA
1743,"1982",2001,NA
1743,"1982",2002,NA
1743,"1982",2003,NA
1743,"1982",2004,NA
1743,"1982",2005,6
1743,"1982",2006,6
1743,"1982",2007,6
1743,"1982",2008,6
1743,"1982",2009,6
1743,"1982",2010,NA
1744,"1983",2000,5
1744,"1983",2001,6
1744,"1983",2002,5
1744,"1983",2003,7
1744,"1983",2004,7
1744,"1983",2005,6
1744,"1983",2006,5
1744,"1983",2007,6
1744,"1983",2008,5
1744,"1983",2009,3
1744,"1983",2010,2
1745,"1984",2000,2
1745,"1984",2001,2
1745,"1984",2002,3
1745,"1984",2003,2
1745,"1984",2004,2
1745,"1984",2005,2
1745,"1984",2006,2
1745,"1984",2007,2
1745,"1984",2008,2
1745,"1984",2009,2
1745,"1984",2010,2
1746,"1982",2000,2
1746,"1982",2001,3
1746,"1982",2002,2
1746,"1982",2003,2
1746,"1982",2004,4
1746,"1982",2005,2
1746,"1982",2006,1
1746,"1982",2007,1
1746,"1982",2008,1
1746,"1982",2009,2
1746,"1982",2010,1
1747,"1982",2000,2
1747,"1982",2001,1
1747,"1982",2002,1
1747,"1982",2003,1
1747,"1982",2004,1
1747,"1982",2005,1
1747,"1982",2006,1
1747,"1982",2007,1
1747,"1982",2008,1
1747,"1982",2009,1
1747,"1982",2010,1
1748,"1982",2000,NA
1748,"1982",2001,NA
1748,"1982",2002,NA
1748,"1982",2003,NA
1748,"1982",2004,NA
1748,"1982",2005,NA
1748,"1982",2006,NA
1748,"1982",2007,NA
1748,"1982",2008,NA
1748,"1982",2009,NA
1748,"1982",2010,NA
1749,"1982",2000,NA
1749,"1982",2001,NA
1749,"1982",2002,5
1749,"1982",2003,4
1749,"1982",2004,2
1749,"1982",2005,7
1749,"1982",2006,2
1749,"1982",2007,NA
1749,"1982",2008,NA
1749,"1982",2009,2
1749,"1982",2010,NA
1750,"1981",2000,NA
1750,"1981",2001,NA
1750,"1981",2002,NA
1750,"1981",2003,NA
1750,"1981",2004,NA
1750,"1981",2005,NA
1750,"1981",2006,NA
1750,"1981",2007,NA
1750,"1981",2008,NA
1750,"1981",2009,NA
1750,"1981",2010,4
1751,"1981",2000,NA
1751,"1981",2001,NA
1751,"1981",2002,NA
1751,"1981",2003,NA
1751,"1981",2004,NA
1751,"1981",2005,NA
1751,"1981",2006,NA
1751,"1981",2007,NA
1751,"1981",2008,NA
1751,"1981",2009,2
1751,"1981",2010,NA
1752,"1983",2000,2
1752,"1983",2001,1
1752,"1983",2002,2
1752,"1983",2003,1
1752,"1983",2004,2
1752,"1983",2005,2
1752,"1983",2006,1
1752,"1983",2007,1
1752,"1983",2008,2
1752,"1983",2009,1
1752,"1983",2010,1
1753,"1980",2000,5
1753,"1980",2001,3
1753,"1980",2002,2
1753,"1980",2003,2
1753,"1980",2004,2
1753,"1980",2005,2
1753,"1980",2006,2
1753,"1980",2007,2
1753,"1980",2008,2
1753,"1980",2009,2
1753,"1980",2010,1
1754,"1981",2000,NA
1754,"1981",2001,NA
1754,"1981",2002,1
1754,"1981",2003,1
1754,"1981",2004,1
1754,"1981",2005,1
1754,"1981",2006,1
1754,"1981",2007,1
1754,"1981",2008,2
1754,"1981",2009,3
1754,"1981",2010,1
1755,"1980",2000,3
1755,"1980",2001,2
1755,"1980",2002,1
1755,"1980",2003,1
1755,"1980",2004,1
1755,"1980",2005,2
1755,"1980",2006,2
1755,"1980",2007,2
1755,"1980",2008,2
1755,"1980",2009,1
1755,"1980",2010,2
1756,"1980",2000,NA
1756,"1980",2001,NA
1756,"1980",2002,NA
1756,"1980",2003,NA
1756,"1980",2004,NA
1756,"1980",2005,NA
1756,"1980",2006,NA
1756,"1980",2007,NA
1756,"1980",2008,NA
1756,"1980",2009,NA
1756,"1980",2010,NA
1757,"1983",2000,6
1757,"1983",2001,6
1757,"1983",2002,6
1757,"1983",2003,6
1757,"1983",2004,6
1757,"1983",2005,6
1757,"1983",2006,6
1757,"1983",2007,5
1757,"1983",2008,6
1757,"1983",2009,4
1757,"1983",2010,6
1758,"1981",2000,3
1758,"1981",2001,4
1758,"1981",2002,6
1758,"1981",2003,7
1758,"1981",2004,NA
1758,"1981",2005,NA
1758,"1981",2006,NA
1758,"1981",2007,NA
1758,"1981",2008,NA
1758,"1981",2009,NA
1758,"1981",2010,NA
1759,"1983",2000,2
1759,"1983",2001,2
1759,"1983",2002,NA
1759,"1983",2003,NA
1759,"1983",2004,NA
1759,"1983",2005,NA
1759,"1983",2006,1
1759,"1983",2007,2
1759,"1983",2008,1
1759,"1983",2009,1
1759,"1983",2010,1
1760,"1980",2000,NA
1760,"1980",2001,3
1760,"1980",2002,4
1760,"1980",2003,NA
1760,"1980",2004,1
1760,"1980",2005,NA
1760,"1980",2006,4
1760,"1980",2007,1
1760,"1980",2008,1
1760,"1980",2009,NA
1760,"1980",2010,NA
1761,"1981",2000,NA
1761,"1981",2001,NA
1761,"1981",2002,2
1761,"1981",2003,NA
1761,"1981",2004,1
1761,"1981",2005,1
1761,"1981",2006,1
1761,"1981",2007,1
1761,"1981",2008,2
1761,"1981",2009,1
1761,"1981",2010,1
1762,"1981",2000,NA
1762,"1981",2001,NA
1762,"1981",2002,NA
1762,"1981",2003,NA
1762,"1981",2004,NA
1762,"1981",2005,NA
1762,"1981",2006,NA
1762,"1981",2007,NA
1762,"1981",2008,NA
1762,"1981",2009,NA
1762,"1981",2010,NA
1763,"1983",2000,6
1763,"1983",2001,3
1763,"1983",2002,3
1763,"1983",2003,NA
1763,"1983",2004,NA
1763,"1983",2005,6
1763,"1983",2006,1
1763,"1983",2007,1
1763,"1983",2008,NA
1763,"1983",2009,2
1763,"1983",2010,1
1764,"1980",2000,NA
1764,"1980",2001,NA
1764,"1980",2002,NA
1764,"1980",2003,NA
1764,"1980",2004,NA
1764,"1980",2005,NA
